Date,close,high,low,open,volume
2015-02-18,175.00816345214844,175.08311749700482,174.35019961383136,174.6167198289429,80652900
2015-02-19,174.88316345214844,175.24962225987048,174.2668579195056,174.40844196642027,91462500
2015-02-20,175.93258666992188,176.00754069427418,173.8421090181995,174.46675130456183,140896400
2015-02-23,175.9076385498047,175.9076385498047,175.29964411470027,175.68276372163754,74411100
2015-02-24,176.40728759765625,176.60717768096498,175.5327859572008,175.83261472797471,72472300
2015-02-25,176.2574005126953,176.76544341498254,175.9159263454377,176.28238518753076,73061700
2015-02-26,176.04928588867188,176.32413017553495,175.44129123513213,176.16588533991194,72697900
2015-02-27,175.4495086669922,176.21573492688958,175.39953932305647,175.94921481472784,108076000
2015-03-02,176.55726623535156,176.61555958602952,175.49953484876434,175.5495042088833,87491400
2015-03-03,175.83265686035156,176.60721999893983,174.96649170855645,176.1241617131455,110325800
2015-03-04,175.09140014648438,175.3079509472276,174.1169596682809,175.2329842116886,114497200
2015-03-05,175.2829132080078,175.56608125269267,174.77487044154316,175.4161605353806,76873000
2015-03-06,172.81771850585938,174.84989033753433,172.48458099932108,174.41680141232953,188128000
2015-03-09,173.53396606445312,173.89208822892041,172.8593543902664,173.0175991451261,89818900
2015-03-10,170.71888732910156,172.24301594125714,170.67724197083695,172.159737933107,157121300
2015-03-11,170.3191680908203,171.15202465850157,170.2358773506991,170.97711918760012,110145700
2015-03-12,172.4845428466797,172.55116016654694,170.90210826969547,170.95207761378515,93993500
2015-03-13,171.42684936523438,173.17584033353253,170.38577877396835,172.20973648320742,162410900
2015-03-16,173.7172088623047,173.80882358488438,171.45183818431738,172.1597712868315,136099200
2015-03-17,173.20079040527344,173.58389716151058,172.38458213465424,172.97591566064344,94510400
2015-03-18,175.2829132080078,175.95752466497083,172.0847358919078,172.72603869412174,228808500
2015-03-19,174.48345947265625,175.29133139953444,174.09201585000875,174.86657910423713,117917300
2015-03-20,176.0236053466797,176.53391619135886,175.25395850579017,175.4380058769932,177715100
2015-03-23,175.68055725097656,176.6091549927646,175.68055725097656,176.0319168336656,71784500
2015-03-24,174.69342041015625,176.0151963359786,174.626492946236,175.55509076482818,77805300
2015-03-25,172.1334686279297,175.1367791112532,172.0916501383181,174.9025394029587,159521700
2015-03-26,171.7235107421875,172.64373428049845,170.7614431949628,171.46417490170802,153067200
2015-03-27,172.11672973632812,172.29240311805077,171.4139979141211,171.6064191142437,118939000
2015-03-30,174.2165069580078,174.51767405927168,173.13733229145635,173.15405457784027,96180400
2015-03-31,172.69400024414062,174.09109034504394,172.6354466899418,173.38835833889635,126768700
2015-04-01,172.08328247070312,172.68561681819796,171.0877572917851,172.66052061747794,137303600
2015-04-02,172.70236206054688,173.1541064652605,171.83231783390946,172.01636516011706,86900900
2015-04-06,173.8651885986328,174.3838604315266,171.67336864403552,171.80721079229036,114368200
2015-04-07,173.40509033203125,174.64321651080544,173.3716329823816,173.89030487515691,81236300
2015-04-08,173.9906768798828,174.43406012947273,173.2377652996642,173.63095614592058,89351900
2015-04-09,174.76034545898438,174.99458521402363,173.329810723931,173.82338643882733,85548900
2015-04-10,175.7140350341797,175.75586629617376,174.81054615367393,175.01131578707123,72722900
2015-04-13,174.91928100585938,176.20761230883235,174.86908860069826,175.57180780317,74436600
2015-04-14,175.2539520263672,175.4379993907657,174.09111427772777,174.7185449931471,75099900
2015-04-15,176.04022216796875,176.55053270689623,175.63867031007442,175.72233279780812,99529300
2015-04-16,175.99009704589844,176.5004077798699,175.50488251481832,175.70566490305748,68934900
2015-04-17,173.96560668945312,175.03642067103527,173.17922487936102,174.79381976361367,191113200
2015-04-20,175.55506896972656,175.8896934826758,174.8105185780736,174.89416832375747,92189500
2015-04-21,175.34597778320312,176.4000568021393,175.0448105256341,176.24110564326804,72559800
2015-04-22,176.20761108398438,176.39165841170117,174.76032866465607,175.6889264490061,78264600
2015-04-23,176.65098571777344,177.3035124786743,175.68891786713732,175.8060377276809,102585900
2015-04-24,177.0609130859375,177.32862294019844,176.6091686632577,177.06928699707592,61327400
2015-04-27,176.32469177246094,177.75522605218902,176.13227057662436,177.62974506803926,79358100
2015-04-28,176.8852081298828,176.93540052733172,175.12003648399406,176.29960888446843,86863500
2015-04-29,176.15744018554688,176.75976188193656,175.34596216839117,175.99011512893404,125684900
2015-04-30,174.39227294921875,175.9733977636578,173.6895408810492,175.5802068468033,161304900
2015-05-01,176.2829132080078,176.3247444702615,175.07824433971248,175.1786291570341,103399700
2015-05-04,176.78485107421875,177.37045041151927,176.60080374462314,176.7095497011237,70927200
2015-05-05,174.76034545898438,176.90198613594362,174.61812937664692,176.54225259170593,113326200
2015-05-06,174.04087829589844,175.62200290832195,172.97006441897184,175.31247456166437,135060200
2015-05-07,174.7352294921875,175.1618904560552,173.60586210778507,173.9404866442507,88244900
2015-05-08,177.03585815429688,177.2366405918001,176.3331387707028,176.41680131094031,155877300
2015-05-11,176.1908721923828,177.26168602209617,176.11558358680324,176.9939889472217,75708100
2015-05-12,175.66378784179688,176.20756854791395,174.52604680197183,175.3542595767689,119727600
2015-05-13,175.69729614257812,176.70118251004993,175.46305641567162,176.07375193474158,94667900
2015-05-14,177.5293731689453,177.62139681903759,176.44182442197476,176.71789537225155,95934000
2015-05-15,177.7217559814453,177.86397200833,177.2365416023129,177.7217559814453,76510100
2015-05-18,178.27389526367188,178.5248572104215,177.4875137902455,177.5544412310801,74549700
2015-05-19,178.2153778076172,178.66713496578296,177.93094567994694,178.39106398359448,72114600
2015-05-20,178.08987426757812,178.8427857491178,177.77197206798735,178.31574005297645,76857500
2015-05-21,178.6085662841797,178.81770980441877,177.78035334859422,177.94767837687144,64764600
2015-05-22,178.1819610595703,178.64206670294587,178.1150335851441,178.22377956161498,57433500
2015-05-26,176.26614379882812,178.11497800321865,175.8478567880264,177.6883170825327,124308600
2015-05-27,177.93930053710938,178.17354025339603,176.31634481347524,176.7262706995305,93214000
2015-05-28,177.73854064941406,177.8472866032095,177.04418260777717,177.62978193051072,74974600
2015-05-29,176.63424682617188,177.71342174880883,176.36654976436023,177.67160325782152,124919600
2015-06-01,176.9939727783203,177.6381255873553,176.19921724166863,177.3035010830542,93338800
2015-06-02,176.8183135986328,177.5126716778676,175.90645083492186,176.53388145006198,91531000
2015-06-03,177.28680419921875,177.91423485370288,176.7932284813175,177.35373166751017,87820900
2015-06-04,175.78933715820312,177.23660692055913,175.471434883829,176.5757189326387,151882800
2015-06-05,175.4881591796875,176.16578218394235,174.8272584671886,175.63873639614047,121704700
2015-06-08,174.4089813232422,175.53000042496774,174.33369271073263,175.37941043483968,89063300
2015-06-09,174.3839111328125,174.92769208953212,173.74811925715028,174.3839111328125,105034700
2015-06-10,176.47532653808594,176.86015629022546,175.0949842016062,175.15353775828063,134551300
2015-06-11,177.04415893554688,177.4289758254153,176.68442547925477,176.91866517702846,73876400
2015-06-12,175.68896484375,176.91873009083196,175.41289379184275,176.21601073967395,135382400
2015-06-15,174.9359893798828,175.22042147581715,173.83170557434076,174.5427985792828,124384200
2015-06-16,175.88970947265625,175.97337199105272,174.60975208486053,174.78542550234178,85308200
2015-06-17,176.1741485595703,176.7848568847138,175.14516592127148,176.1741485595703,126708600
2015-06-18,178.00631713867188,178.47479680585766,176.2076871096306,176.77655162975236,165867900
2015-06-19,177.21604919433594,177.83812998461815,176.8377621954244,177.76247515027615,130478700
2015-06-22,178.12393188476562,178.7123797071612,177.91377103196717,178.14074834460564,70696000
2015-06-23,178.25,178.5862650169078,177.85490944933142,178.33406946102664,68476800
2015-06-24,176.95541381835938,178.35928658349772,176.9301955456538,177.9809996657153,92307300
2015-06-25,176.4174041748047,177.58589785351023,176.34174935602204,177.4598064888725,97107400
2015-06-26,176.3838348388672,177.0227193155275,175.82900702041866,176.77892550414745,104174800
2015-06-29,172.68492126464844,176.39216078347002,172.60926645663912,174.89581694258823,202621300
2015-06-30,173.04640197753906,174.2821484657726,172.56722921274792,174.23169910063916,182925100
2015-07-01,174.4335174560547,174.87905746241694,173.64331055354012,174.62686185969085,135979900
2015-07-02,174.2738037109375,175.08082712314118,173.85348195664855,174.91270098686599,104373700
2015-07-06,173.77780151367188,174.55959370439723,172.77743383351356,172.97919286363629,117975400
2015-07-07,174.87063598632812,174.99672735991516,171.5837173580294,173.9795560737806,173820200
2015-07-08,171.936767578125,173.81139848505535,171.7013884878915,173.52558285080016,164020100
2015-07-09,172.247802734375,174.30738902966172,172.13852783060113,174.04677883832778,144113100
2015-07-10,174.41673278808594,174.83705459351225,172.28990547880508,174.25700844967136,129456900
2015-07-13,176.3417510986328,176.45102600666576,175.6440156106116,175.6860503416392,106069400
2015-07-14,177.10675048828125,177.41779727779297,176.24088878736077,176.29973998412268,81709600
2015-07-15,177.0478973388672,177.61112684690997,176.56872446992355,177.148770436666,97914100
2015-07-16,178.46859741210938,178.46859741210938,177.86333313445147,178.1071140778857,106683300
2015-07-17,178.6199188232422,178.67877002251,178.0482874273898,178.46019451345953,89030000
2015-07-20,178.71238708496094,179.2083636395126,178.39295129801633,178.8468931148329,70446800
2015-07-21,178.0062713623047,178.83851309296034,177.70363917181194,178.57790281812285,77965000
2015-07-22,177.68679809570312,178.02306316478305,177.28329284000804,177.31691293331562,88667900
2015-07-23,176.68643188476562,177.9221787665011,176.32496136298496,177.82130565850667,90509100
2015-07-24,174.853759765625,176.84607975055965,174.51750766618466,176.78724140539552,117755000
2015-07-27,173.83660888671875,174.47550595459683,173.39106899843418,173.96271306826208,132361100
2015-07-28,175.9718780517578,176.11478588528857,173.84505135340024,174.67728007967938,123544800
2015-07-29,177.182373046875,177.40933747809987,175.9550283157293,176.09793612223302,105791300
2015-07-30,177.22442626953125,177.39255236371818,176.0475179558253,176.66959861423553,91304400
2015-07-31,176.95541381835938,177.75402238416638,176.66959817623032,177.7288041114608,103266900
2015-08-03,176.35855102539062,176.98063168081657,175.40021818320392,176.92179332037287,113965700
2015-08-04,176.01390075683594,176.74525633351232,175.52632609665204,176.28289994651044,81820800
2015-08-05,176.59400939941406,177.636399266933,176.30818082319428,176.91344524887785,85786800
2015-08-06,175.14810180664062,176.88822741448288,174.55964101608953,176.77893964014564,116030800
2015-08-07,174.81178283691406,175.1396332317699,173.90388647565183,174.98832358515932,117858000
2015-08-10,177.01431274414062,177.09836940009507,175.92987541655,175.92987541655,80270700
2015-08-11,175.4170379638672,176.08955517732778,174.65204947321575,175.66923352231478,126081400
2015-08-12,175.627197265625,175.81213981839997,172.63450916028293,174.1056349400482,172123700
2015-08-13,175.40863037109375,176.15680237928626,174.86220454125518,175.46746873071413,89383300
2015-08-14,176.04754638671875,176.12320121724096,175.07239692487406,175.21530476937184,72786500
2015-08-17,177.03109741210938,177.03109741210938,174.98834002772386,175.4506964811447,79072600
2015-08-18,176.51824951171875,177.10669716616857,176.28287044993883,176.75362857349867,71692700
2015-08-19,175.12283325195312,176.54350977448607,174.30740815568282,175.7701194122173,172946000
2015-08-20,171.46604919433594,175.09762230595547,171.4071979945192,173.60127795908983,194327900
2015-08-21,166.30445861816406,171.44078947928858,166.04386125842225,169.58296222007408,346588500
2015-08-24,159.30189514160156,166.01022465410213,153.33332296320063,157.6122068346719,507244300
2015-08-25,157.4273223876953,164.30378052151173,157.1330920120947,164.28696405876815,369833100
2015-08-26,163.4715576171875,163.74895871303542,158.3520284222676,161.4708217748693,339257000
2015-08-27,167.51499938964844,167.64109075783887,164.10198953383542,165.62355190359648,274143900
2015-08-28,167.52340698242188,167.99416520949995,166.38013150500385,166.86770619082031,160414400
2015-08-31,166.1699981689453,167.3973433159949,165.61517038354472,166.53988335921235,163298800
2015-09-01,161.21017456054688,163.73210454389564,160.33589831642107,162.3450353567343,256000400
2015-09-02,164.27008056640625,164.31211528922947,161.75655293705645,163.6059652965101,160269300
2015-09-03,164.38780212402344,166.48941040270643,163.891825648782,164.98465169193798,152087800
2015-09-04,161.8995361328125,162.96715701919217,161.0757090560294,162.11811166240977,207081000
2015-09-08,165.9681854248047,166.1195078751467,164.0683363578721,164.71563523145085,116025700
2015-09-09,163.74891662597656,167.68313427318986,163.37904431751025,167.5570428983945,149347700
2015-09-10,164.6400146484375,165.79169199912812,163.29498008060006,163.5555774816585,158611100
2015-09-11,165.3881378173828,165.45539080859297,163.53031081339248,164.24486262120334,119691200
2015-09-14,164.7745361328125,165.6151796752369,164.28696133894206,165.56474311504383,79452000
2015-09-15,166.8341064453125,167.27964645221465,164.7324977987169,165.2789109159513,113806200
2015-09-16,168.27999877929688,168.47335600736517,166.7920691162037,167.13673600742004,99581600
2015-09-17,167.90167236328125,170.55810810599277,167.52338546704908,168.14546608847837,276046600
2015-09-18,165.15792846679688,167.88731916337602,164.74387999740873,165.377640285381,223657500
2015-09-21,166.01141357421875,167.04231852767847,164.95514634487876,165.99450968826093,105726200
2015-09-22,163.8566436767578,164.32140388701518,162.71586978738867,163.83129429200636,153890900
2015-09-23,163.59466552734375,164.49882352601284,163.01160398263207,164.02561789375017,92790600
2015-09-24,163.0031280517578,163.46788813838927,161.02579920378224,162.3693678137745,159378800
2015-09-25,162.96095275878906,164.77772767560504,162.0821309906073,164.47352212414063,155054800
2015-09-28,158.8710174560547,162.16657854689706,158.55836652025982,162.05672264237,178515900
2015-09-29,158.96397399902344,160.33290496845316,157.95840562742828,159.0907337910575,159045600
2015-09-30,161.92999267578125,162.0989928508,160.07941045869202,160.86526707477822,163452000
2015-10-01,162.3524932861328,162.65669874696522,160.40051361824428,162.3102400205393,131079000
2015-10-02,164.7776641845703,164.80301356293404,159.80897972311539,160.35824634006175,211003300
2015-10-05,167.70989990234375,167.93805725221586,165.90157077843796,166.0114267050223,126320800
2015-10-06,167.13526916503906,168.1408376220022,166.46771395497657,167.57467993906644,110274500
2015-10-07,168.50418090820312,168.85908510629437,166.87329780209694,168.07321567961085,124307300
2015-10-08,170.0251922607422,170.31249379043203,167.81124785918945,168.11545327117997,153055200
2015-10-09,170.1266632080078,170.60831446348223,169.49290273393262,170.16891648505745,107069200
2015-10-12,170.28717041015625,170.48996545318602,169.77171151931188,170.20266387963636,56395600
2015-10-13,169.2140350341797,170.82801469258462,169.04503483140024,169.55203543973855,88038700
2015-10-14,168.4027862548828,169.7379095405533,168.10703917574557,169.15484798417774,99106200
2015-10-15,170.988525390625,170.9969708857292,168.6985326165907,169.07034070334632,134142200
2015-10-16,171.76596069335938,171.78285168595295,170.62518689280665,171.39415255410108,114580100
2015-10-19,171.8504180908203,171.8504180908203,170.80260943997638,171.11526035754952,76523900
2015-10-20,171.63075256347656,172.24760902406024,171.15754690089798,171.41105361839,78448500
2015-10-21,170.56602478027344,172.20534056852264,170.397011720926,172.05324428777334,102038000
2015-10-22,173.44754028320312,173.65879374822921,170.56605281960265,171.52090971367645,174911700
2015-10-23,175.3488006591797,175.72060877652393,174.3263412303698,175.1291017234248,144442300
2015-10-26,174.9178466796875,175.23049764191182,174.5460385657523,175.17135338408755,69033000
2015-10-27,174.57984924316406,174.91784959206745,173.8953772617215,174.2418360003739,77905800
2015-10-28,176.56561279296875,176.59096217285366,174.25028347090608,174.91783863101895,135906700
2015-10-29,176.4641876220703,176.83599566063603,175.94028332802804,176.05858471358223,90525500
2015-10-30,175.70375061035156,176.9797299717911,175.54320878507588,176.65862053345955,131076900
2015-11-02,177.78248596191406,177.9768355618054,175.90655394518294,176.0333137751127,86270800
2015-11-03,178.29791259765625,178.85562480268428,177.1993920739643,177.42754941127347,95246100
2015-11-04,177.75709533691406,178.72041050900856,177.2162870454555,178.59366360237246,96224500
2015-11-05,177.5796356201172,178.28099858468298,176.68392310200971,177.81623844022533,78408700
2015-11-06,177.48666381835938,177.72327950599404,176.15155357958113,177.23317003497442,110471500
2015-11-09,175.83047485351562,177.0219474182611,174.87560512368435,176.86983822788056,131008700
2015-11-10,176.23609924316406,176.2699070201873,175.07843431095446,175.34883205769515,75874600
2015-11-11,175.5431671142578,176.55718107041326,175.4755644646625,176.50648230668855,67846000
2015-11-12,173.09263610839844,174.96856791041577,173.0757451147862,174.4953622115084,121315200
2015-11-13,171.14913940429688,172.9490234504334,171.0646457359324,172.67862566021955,153577100
2015-11-16,173.75172424316406,173.81088139510217,170.84487486183622,170.9631891657124,117645200
2015-11-17,173.62498474121094,174.95164968881684,173.12642969884445,174.06439552300392,121123700
2015-11-18,176.3796844482422,176.52333521243082,174.06435544511623,174.10659580984847,121342500
2015-11-19,176.22764587402344,176.65015281071786,175.93188586078196,176.26144075564807,88220500
2015-11-20,176.86981201171875,177.5542710322599,176.48955843296093,176.98811341164085,94011500
2015-11-23,176.66702270507812,177.4359753825487,176.20226258536343,176.92897489240298,64931200
2015-11-24,176.90367126464844,177.30927434044207,175.26434217870874,175.6530413656266,98874400
2015-11-25,176.87828063964844,177.2331848599592,176.6163155517627,177.03037692240179,51980100
2015-11-27,177.08108520507812,177.28389315354065,176.48957813942113,176.97122928792504,37317800
2015-11-30,176.34591674804688,177.35993064165464,176.2360608374949,177.24162923563185,112822700
2015-12-01,178.02748107910156,178.14579537586474,176.7008162678266,176.97967233758436,97858400
2015-12-02,176.21072387695312,178.29790896123305,175.95721716221186,177.97679959630162,108441300
2015-12-03,173.7432403564453,176.73458271599497,173.01652817169042,176.46418507886125,166224200
2015-12-04,177.13180541992188,177.4275654355113,173.74330440253215,173.74330440253215,192913900
2015-12-07,176.0586395263672,177.224749863054,175.08686586959217,176.8022429411226,102027100
2015-12-08,174.8756103515625,176.00792579448606,173.88694571313926,174.48691120853516,103372400
2015-12-09,173.51512145996094,176.33746430880015,172.53490240904745,174.2333883096911,162401500
2015-12-10,173.9630126953125,175.28123235590863,173.34615614006213,173.582759007662,116128900
2015-12-11,170.59133911132812,172.50106508705903,170.27867533088306,171.83351005778022,211173300
2015-12-14,171.4532928466797,171.58005265152178,168.9605047447647,170.75194274754628,182385200
2015-12-15,173.253173828125,174.16579025540122,171.42794097357253,172.9743177341889,154069600
2015-12-16,175.78823852539062,176.09244404158113,173.0588472706658,174.38551237329614,197017000
2015-12-17,173.1094970703125,176.1684423610783,173.09259318700364,176.1008397217279,173092500
2015-12-18,170.0255584716797,172.49917307448055,169.86404827009468,172.36317608896667,251393500
2015-12-21,171.42813110351562,171.606645799823,170.0850619137647,171.20712464341378,99094300
2015-12-22,172.9837188720703,173.28123905592315,171.3261379192638,172.3206864909477,111026200
2015-12-23,175.12583923339844,175.16834397187876,173.90177540066546,173.99528063707214,110987200
2015-12-24,174.83677673339844,175.38931227210955,174.61577030028738,174.87078570502925,48539600
2015-12-28,174.43728637695312,174.47977813988942,173.35772840352485,174.1397662126574,65899900
2015-12-29,176.29884338378906,176.6303595040341,175.50830993190544,175.54230593140315,92640700
2015-12-30,175.04934692382812,176.1374138853661,174.9048411718225,176.05240439800906,63317700
2015-12-31,173.2982635498047,175.01535405436593,173.2982635498047,174.36932603898117,114877900
2016-01-04,170.87559509277344,170.88409085074255,168.809984491467,170.42507347857602,222353500
2016-01-05,171.16461181640625,171.6236292027999,170.0510578686635,171.19860781995925,110845800
2016-01-06,169.00550842285156,170.05955314813002,167.96845521399013,168.59747855762453,152112600
2016-01-07,164.95077514648438,167.8324191468685,164.5597498291349,166.0388286765596,213436100
2016-01-08,163.1402130126953,166.48088796947076,162.8512015729485,165.91985660716895,209817200
2016-01-11,163.3017120361328,164.40677019723725,161.35511985983467,164.06674531733123,187941300
2016-01-12,164.6193084716797,165.3758461216519,162.47719676645636,164.75531844643595,172330500
2016-01-13,160.51358032226562,165.6393372677631,160.13106366391665,165.29081661367078,221168900
2016-01-14,163.14874267578125,164.27930139392598,159.519068495588,161.12564920650385,240795600
2016-01-15,159.6465301513672,160.45406818668363,157.69993792010445,158.76249137989538,324846400
2016-01-19,159.85902404785156,161.60161413294935,158.27794414697274,161.47411291941958,195244400
2016-01-20,157.81048583984375,159.38307065859286,153.8747953684076,157.2834633034668,286547800
2016-01-21,158.6945037841797,160.54759099512893,156.95191332512783,158.28648684270343,195772900
2016-01-22,161.95018005371094,162.15418205243324,160.55611018973113,161.3211436261909,168319600
2016-01-25,159.5020751953125,161.63567855212028,159.30656892826994,161.44017228507775,130371700
2016-01-26,161.67813110351562,161.9586467720841,159.82504410406852,160.16505602138736,141036800
2016-01-27,159.9185333251953,162.8341734877987,159.0089814329128,161.15109261542304,185681700
2016-01-28,160.75161743164062,161.67816110328656,159.09403632855253,161.4741591032915,143798800
2016-01-29,164.67027282714844,164.80628277205275,161.40611197317813,161.52511743231386,210529300
2016-02-01,164.61077880859375,165.40132533703633,163.07220345536635,163.65873504761845,136061600
2016-02-02,161.64413452148438,163.1827098433736,161.11709918971633,163.17421408518916,182564900
2016-02-03,162.6132049560547,163.0212219052192,159.04302746695905,162.706710191345,205054900
2016-02-04,162.86822509765625,163.8457692460231,161.47415525817527,162.11168743422985,139531800
2016-02-05,159.7655487060547,162.92770909904738,159.1280165779614,162.3496861954758,180788300
2016-02-08,157.6149444580078,158.2099718617803,155.3878363307631,157.91246464520637,191526700
2016-02-09,157.62344360351562,158.90701664204184,155.7278516298352,155.86386160236938,184513100
2016-02-10,157.4874267578125,160.0970513025413,157.35991256064443,158.45647499142285,148214100
2016-02-11,155.43882751464844,156.49288526005913,153.9342481211839,154.99680162520218,219058900
2016-02-12,158.6435546875,158.66054621137417,156.37394106992244,157.2239842062719,127632400
2016-02-16,161.3210906982422,161.34659093971607,159.49350421596606,160.46255230383798,120250700
2016-02-17,163.95628356933594,164.3303045317381,162.36669447912675,162.49420870028695,136009500
2016-02-18,163.2847137451172,164.28777096562104,162.9702020685654,164.22826174539588,102343000
2016-02-19,163.208251953125,163.36125346343033,161.89068274166976,162.5027147241441,114793000
2016-02-22,165.57135009765625,165.71585582988135,164.72980298227196,164.79780796872348,103640300
2016-02-23,163.48025512695312,165.18034091003395,163.3612366703373,164.90832095884093,111455300
2016-02-24,164.228271484375,164.50878717359268,160.93011413760556,162.04366816501187,150812200
2016-02-25,166.2173614501953,166.22587017929445,163.91375275283525,164.67878607558887,110728300
2016-02-26,165.8348388671875,167.18640374208158,165.67332866755427,167.09291149031833,129833700
2016-02-29,164.53427124023438,166.8038838073,164.338765041142,165.85184008585244,125918100
2016-03-01,168.4019775390625,168.48698700625812,165.2908178166834,165.7668397034821,141799700
2016-03-02,169.1585235595703,169.20952405418788,167.67094860364443,168.0874742607284,102415000
2016-03-03,169.8214874267578,169.83849190831233,168.4019180265019,168.97994069316556,95172200
2016-03-04,170.3740692138672,171.15611999040968,169.18401450282173,170.01705280055356,129293600
2016-03-07,170.5100555419922,170.91808536119467,169.37100148061756,169.44750220773486,100219000
2016-03-08,168.64846801757812,169.9405365650422,168.4869707984397,169.43051872280122,123974900
2016-03-09,169.4815673828125,169.8300751343513,168.67401620447293,169.46456289205113,94801200
2016-03-10,169.61749267578125,170.91806977125478,167.7814105393316,169.97452197767316,156838700
2016-03-11,172.3546600341797,172.39716476499382,169.60052987789317,171.07959593349216,137964500
2016-03-14,172.13365173339844,172.59266909761354,171.51312417620792,171.8446403199807,73612000
2016-03-15,171.85316467285156,172.15918062345455,170.9011208134755,171.16463202665102,93169100
2016-03-16,172.84765625,173.25568602995142,171.326085728787,171.36859045219285,129303200
2016-03-17,173.94427490234375,174.4542928368777,172.3631946611015,172.76271584366336,134278500
2016-03-18,174.6278076171875,174.96957322798377,174.13223835526725,174.4483721971299,138372400
2016-03-21,174.8756103515625,175.10630934196928,174.13226287278127,174.36296186318808,72926700
2016-03-22,174.78155517578125,175.35401960348366,173.93568093429698,174.09801108504792,97471900
2016-03-23,173.62808227539062,174.5850361552696,173.45718647896757,174.39706120921926,81052500
2016-03-24,173.5511932373047,173.58537761539546,172.37209294357834,172.59423925108732,84360900
2016-03-28,173.65374755859375,174.1834881247111,173.200902293199,173.96988137546748,62408200
2016-03-29,175.26007080078125,175.3711504883229,172.93602820197808,173.24362245880562,92922900
2016-03-30,176.02906799316406,176.75532317759783,175.66165757484384,176.26830652892136,86365300
2016-03-31,175.6018524169922,176.3622919762726,175.43950919014767,175.9350784477438,94584100
2016-04-01,176.79803466796875,176.98600965245097,174.28601718218056,174.60216404018507,114423500
2016-04-04,176.22555541992188,176.9261917649345,175.9179612016881,176.7211246069385,63497000
2016-04-05,174.46546936035156,176.2341266547802,174.20913862618897,174.87559071249805,99662200
2016-04-06,176.37083435058594,176.43065050353934,174.28603021229665,174.46546563363438,91839800
2016-04-07,174.2603759765625,175.63600390439012,173.52556826907346,175.277146145503,113859000
2016-04-08,174.73033142089844,175.88381315139978,174.1920382083282,175.44804701264403,95040600
2016-04-11,174.32020568847656,176.07178370122472,174.22621819401138,175.37114728111675,83757500
2016-04-12,175.94358825683594,176.22555070246227,174.04675946809147,174.4910651130954,115350600
2016-04-13,177.72084045410156,177.8062883808676,176.72970186871737,176.86641333653378,96336400
2016-04-14,177.72933959960938,178.23346139280787,177.3790344696161,177.78061616651783,65212900
2016-04-15,177.5328369140625,177.86606291486052,177.20815048955944,177.72935146901492,75761600
2016-04-18,178.78030395507812,178.81447529738014,176.86638284814143,177.53283484195885,82531000
2016-04-19,179.34425354003906,179.60058429250097,178.5240107771893,179.20755510457985,88316100
