Date,close,high,low,open,volume
2015-02-12,85.57169342041016,85.94311646232565,85.54895406033523,85.7081353640133,464000
2015-02-13,85.3973617553711,85.61717944361463,85.3670406783003,85.57928243464173,506800
2015-02-17,84.96529388427734,85.39736491113726,84.85159707000298,85.28366231370856,639800
2015-02-18,85.32154846191406,85.53379019907845,84.95012542187638,85.10930672474967,586100
2015-02-19,85.25332641601562,85.34428385162407,85.0714057616454,85.16236319725384,606600
2015-02-20,85.2608871459961,85.65504943064764,85.13202117201118,85.45796539674592,505900
2015-02-23,85.42007446289062,85.49587424033797,85.29879019245303,85.3518506149814,290100
2015-02-24,85.93551635742188,85.98099506477857,85.21540405307965,85.35184595830171,504300
2015-02-25,86.07955169677734,86.1326121272011,85.74603146975079,85.90521276102207,419800
2015-02-26,86.01893615722656,86.40551690825168,86.01135444157276,86.29181430606299,532700
2015-02-27,86.51921844482422,86.52680016038464,86.05683210926524,86.31455838992895,599500
2015-03-02,85.81425476074219,86.45098574768316,85.783933686778,86.45098574768316,960100
2015-03-03,85.93551635742188,86.01889784301048,85.78391102764625,85.79907445219982,3945400
2015-03-04,86.01893615722656,86.1856934195281,85.88249419123105,86.0644148848402,445200
2015-03-05,85.86730194091797,86.07196771279807,85.67779959525629,85.99616214801128,429600
2015-03-06,84.87432861328125,85.36703596797564,84.84400753788348,85.33671489257789,494000
2015-03-09,84.74546813964844,85.10172776246473,84.73788642503206,85.0562490410741,660800
2015-03-10,84.84400177001953,84.93496499002894,84.73029919079613,84.81368069668306,708500
2015-03-11,84.98802185058594,85.0335005671025,84.81367713201719,84.96527670917449,360900
2015-03-12,84.79855346679688,85.23061879629456,84.73791129837305,85.14723726050067,366300
2015-03-13,84.52562713623047,84.79851097424006,84.52562713623047,84.66964498512533,291200
2015-03-16,84.64692687988281,84.84401098640188,84.51806664157012,84.82885333966382,305400
2015-03-17,84.73030090332031,84.74546433187173,84.51805916882871,84.60144067640093,287700
2015-03-18,86.0264892578125,86.07197375650888,84.76819660150483,84.87431745987463,518700
2015-03-19,85.97341918945312,86.1780849527575,85.601996226802,85.95067983423095,390400
2015-03-20,86.23116302490234,86.25390238477858,86.05681829392859,86.1781025908066,370700
2015-03-23,86.1932373046875,86.30693985697177,86.06437711090295,86.23871601234039,402200
2015-03-24,86.61017608642578,86.6632365256116,86.29938938322728,86.36761325255428,323300
2015-03-25,86.58741760253906,86.87545909691518,86.54193310531441,86.82239866944713,369400
2015-03-26,86.12503814697266,86.58742438677395,86.0492325733764,86.58742438677395,502800
2015-03-27,86.16294860839844,86.32971164331161,86.07956709094185,86.2311724786603,522400
2015-03-30,85.90521240234375,86.1629328395679,85.8597279027753,86.1629328395679,385500
2015-03-31,86.10230255126953,86.17052641843956,85.67781905120336,85.81426100238947,450300
2015-04-01,86.76934051513672,86.80723751680507,86.42065687076159,86.4737172996197,910600
2015-04-02,86.45099639892578,86.75419560961646,86.42825125328515,86.67839580694378,1088300
2015-04-06,86.79207611083984,87.08769931354333,86.67079183119085,87.01189953033908,708600
2015-04-07,86.98160552978516,86.99676317788207,86.62534007638457,86.67840051945565,360100
2015-04-08,86.76934051513672,86.83755858803156,86.48887494365644,86.67837730145725,966400
2015-04-09,86.45858764648438,86.76937441059641,86.3903695469409,86.75421097748324,369200
2015-04-10,86.37516021728516,86.61014704043392,86.31452386651817,86.54950490651474,399100
2015-04-13,86.39793395996094,86.44341268388156,86.23874685993053,86.25391029000681,305700
2015-04-14,86.62535095214844,86.86791383423477,86.56470878583804,86.731471851614,328400
2015-04-15,86.89064025878906,86.9588641315154,86.7390406487485,86.80725873832043,477900
2015-04-16,86.98916625976562,87.01190561800254,86.5798404620415,86.79208218312368,362700
2015-04-17,87.54251098632812,87.61831077575827,87.0573853941913,87.07254882196928,7973900
2015-04-20,87.30754852294922,87.44399048628176,87.2165852863427,87.39851175955573,806100
2015-04-21,86.99675750732422,87.24690205827793,86.92095770547121,87.15594460931598,2082000
2015-04-22,86.59500122070312,86.93610895598374,86.52678314353902,86.91336959692904,360900
2015-04-23,86.81484985351562,86.96645526312545,86.63292914513889,86.6556685107916,545200
2015-04-24,87.18624114990234,87.19382286340308,86.97399943710512,86.9891628641066,405400
2015-04-27,87.20142364501953,87.31512623978195,87.05739997277686,87.17868428269789,875900
2015-04-28,86.70114135742188,87.10289132825359,86.67840199331256,86.93612828057904,1152900
2015-04-29,86.54194641113281,86.72387286169688,86.27664423300241,86.46614661497466,583800
2015-04-30,86.68595886230469,86.7390192910693,86.24631200502479,86.4433960760732,674700
2015-05-01,86.32968139648438,86.5874075737306,86.20082119943736,86.52676543989006,939700
2015-05-04,85.99617004394531,86.44339862800956,85.89004918328325,86.3827564838732,1155200
2015-05-05,85.95829010009766,86.10230799206117,85.69298789579189,86.09473205990552,516400
2015-05-06,85.26850891113281,85.82185853268079,85.16996973278812,85.81427681645273,1082200
2015-05-07,85.48831939697266,85.66266414473588,85.28365935522412,85.40493788062773,353400
2015-05-08,85.84458923339844,86.102309727589,85.77637114369662,86.01135227465325,650700
2015-05-11,85.0638427734375,85.571707844563,85.03352169384208,85.56412612887549,656700
2015-05-12,85.1471939086914,85.30637518239185,84.92737049744244,85.01833370376521,477800
2015-05-13,85.01834106445312,85.4958849268991,85.01834106445312,85.45040621137653,391100
2015-05-14,85.17752075195312,85.37459903761763,85.07139989562518,85.1471996811233,493800
2015-05-15,85.768798828125,85.80669584328344,85.35189117929671,85.39737569390394,289500
2015-05-18,85.31397247314453,85.50347485022112,85.2457486101571,85.48072970712292,463400
2015-05-19,84.90464782714844,85.19268936238112,84.82126631742119,84.82884803189285,393200
2015-05-20,85.1320571899414,85.404941111365,84.99561522922961,85.08657846408893,391400
2015-05-21,85.45797729492188,85.53377707754466,85.25331730352508,85.25331730352508,498800
2015-05-22,85.60200500488281,85.65506543355978,85.39734500374392,85.6323260760058,468900
2015-05-26,85.67022705078125,85.80666898558611,85.50346982660042,85.541366829897,408200
2015-05-27,85.59441375732422,85.63989825051887,85.38217206625703,85.52619569226077,377300
2015-05-28,85.5413818359375,85.58686634428706,85.34429772150085,85.48073968024096,377300
2015-05-29,85.81425476074219,86.00375713565325,85.68539453375952,85.72329153884962,561300
2015-06-01,85.28366088867188,85.73846548763282,85.22301873330261,85.70056269473848,1019100
2015-06-02,84.93494415283203,85.0941254114313,84.8894596624094,85.07896198690642,1524800
2015-06-03,84.41190338134766,84.6620478005824,84.23755872405192,84.60140567777074,564500
2015-06-04,84.64692687988281,84.81368990977172,84.51048492662407,84.54838771820029,304400
2015-06-05,84.41190338134766,84.57866632750415,84.199661734658,84.275461496597,295100
2015-06-08,84.52562713623047,84.63174798621725,84.44224564221906,84.60142691719923,288500
2015-06-09,84.33613586425781,84.48015373205997,84.222433286301,84.42709330010058,311100
2015-06-10,84.0329360961914,84.32855934720571,83.94955458609468,84.27549891197631,417900
2015-06-11,84.44986724853516,84.4650248986282,84.13149876502817,84.24520138176956,427900
2015-06-12,84.49531555175781,84.72271492018952,84.34371018965011,84.35887361743751,376300
2015-06-15,84.76819610595703,84.80609310763725,84.52563331922217,84.7302933211238,298800
2015-06-16,85.26850891113281,85.26850891113281,84.82886768354068,84.90466749635621,374400
2015-06-17,85.36702728271484,85.3897666411612,84.73787804431723,85.10930105963193,867000
2015-06-18,85.16236877441406,85.17753220344406,84.87432723753501,84.98802982264512,394900
2015-06-19,85.35943603515625,85.4579751718025,85.16993369173093,85.16993369173093,446200
2015-06-22,84.98048400878906,85.23062864507608,84.9122601156398,85.11692601193141,373800
2015-06-23,84.79092407226562,85.02590511383445,84.63932451960552,84.7075425833569,407400
2015-06-24,84.9425277709961,85.06381204556588,84.78334649798762,84.86672799096623,502800
2015-06-25,84.85159301757812,84.97287154139676,84.73789042557975,84.85916894939837,402100
2015-06-26,84.47257232666016,84.6317536122221,84.4195118981395,84.56352975660813,370300
2015-06-29,85.09414672851562,85.20784930832806,84.6544998375893,84.78336006257182,564800
2015-06-30,84.93494415283203,85.329106443199,84.93494415283203,84.95768350646736,384600
2015-07-01,84.62419128417969,84.85159647744902,84.60903363676707,84.6772517248553,1317500
2015-07-02,84.99562072753906,85.1320626970772,84.82128174505712,84.91223920264605,850300
2015-07-06,85.32913970947266,85.47316338284787,85.0865768708774,85.3367214246909,634400
2015-07-07,85.60960388183594,85.87490607840972,85.51864065023028,85.67782196817456,995200
2015-07-08,85.71571350097656,85.76119221922829,85.54136877575594,85.73845286010243,1842700
2015-07-09,85.16236877441406,85.4807313861994,85.1320476995078,85.42009501954055,461300
2015-07-10,84.7606201171875,84.9652801329121,84.63175989309596,84.76820183129682,699500
2015-07-13,84.46500396728516,84.74546958132416,84.45742225253981,84.52564611894017,410400
2015-07-14,84.60144805908203,84.68482957393046,84.48774546763835,84.56354526754946,359600
2015-07-15,84.83641052246094,84.91979201897793,84.51804796293389,84.59384774618042,361100
2015-07-16,84.9425277709961,85.0259092639747,84.64690458067287,84.75302542934519,716700
2015-07-17,84.91222381591797,84.99560532570163,84.81368466033442,84.81368466033442,228400
2015-07-20,84.6848373413086,84.79853994318118,84.57871645506872,84.72273435316308,355200
2015-07-21,84.88189697265625,84.94253333075747,84.58626797983065,84.63175247734767,679900
2015-07-22,84.91980743408203,85.13204917896066,84.88948635864882,84.91222571943527,320300
2015-07-23,85.0638427734375,85.13964258084876,84.82886163551622,84.86675864764455,321000
2015-07-24,84.9728775024414,85.1699616235209,84.82885960675073,85.15479819250854,632000
2015-07-27,85.1471939086914,85.23815133186163,84.99558856482011,85.17751497746566,397000
2015-07-28,84.9425277709961,85.0865514012596,84.89704905960868,84.95769119689358,389000
2015-07-29,84.93494415283203,85.0562226332711,84.76059946970788,84.91219901604471,382700
2015-07-30,85.05623626708984,85.16993883664405,84.97285476829362,85.0410786232873,290600
2015-07-31,85.38973999023438,85.43521869293276,85.23813467598737,85.31394022468658,299000
2015-08-03,85.31397247314453,85.41251162728908,85.2154275358464,85.34428776430163,1030500
2015-08-04,84.83641052246094,85.2760573617046,84.81367116580225,85.21541522184629,2022400
2015-08-05,84.57112121582031,84.79852638320155,84.54838185571292,84.76820530867381,424000
2015-08-06,84.72277069091797,84.73793412868704,84.5029528916798,84.59391038566606,372200
2015-08-07,84.95771026611328,85.0562494239545,84.6696629409325,84.74546852112985,475800
2015-08-10,84.83641052246094,84.89705266231925,84.7681924524849,84.82883459234321,486700
2015-08-11,85.18515014648438,85.27611341606453,84.97290830062055,85.0032293904806,1401500
2015-08-12,84.98802185058594,85.53378379824413,84.93496142026557,85.27606336044609,461400
2015-08-13,84.7606201171875,84.82884397786464,84.54837838735357,84.68482032555444,447700
2015-08-14,84.66967010498047,84.86675422049235,84.59387030152338,84.63935481012108,1885400
2015-08-17,84.66209411621094,84.96529332983648,84.654512400924,84.87433587901054,393200
2015-08-18,84.45741271972656,84.65449679878327,84.43467336121103,84.49531550602129,394900
2015-08-19,84.74546813964844,84.82884965096713,84.1845369211129,84.25276078635264,500500
2015-08-20,84.98048400878906,85.02596274878447,84.60147908707764,84.71518172022229,552300
2015-08-21,85.01078033447266,85.05625906122097,84.7909568499317,84.92739881333111,586300
2015-08-24,84.71514892578125,85.53379484456977,84.62418569784745,85.33671652544407,960300
2015-08-25,84.51046752929688,84.69996988185893,84.3209651767348,84.60143074046168,1027200
2015-08-26,84.00260925292969,84.64691614594365,83.96470646615985,84.26033548002727,562100
2015-08-27,84.41190338134766,84.59382396663149,84.2072376626461,84.23755872405192,601600
2015-08-28,84.65447998046875,84.89704272836657,84.60900127247294,84.68480104684998,452700
2015-08-31,84.57869720458984,84.81367828733048,84.42709184221424,84.79093892876244,3113900
2015-09-01,84.42510223388672,84.59232673735727,84.29588540817126,84.508714485622,831300
2015-09-02,84.15914154052734,84.4251781264899,84.15914154052734,84.34916850180954,2281900
2015-09-03,84.16671752929688,84.31873673040862,84.13631252924236,84.25032403049578,478000
2015-09-04,84.30355834960938,84.40997297700487,84.13633370679867,84.25794793846684,358200
2015-09-08,83.9234848022461,84.07550400602825,83.88547710172011,84.05270170537702,415900
2015-09-09,84.11351013183594,84.19711663293828,83.75625863055912,83.77906093078346,429400
2015-09-10,84.1363296508789,84.1439265530679,83.97670771748048,84.02991502861329,576200
2015-09-11,84.37195587158203,84.44796548280519,84.2427389525865,84.32635126468045,1127600
2015-09-14,84.21232604980469,84.5011648650265,84.18952374849258,84.43275796109018,461600
2015-09-15,83.6422348022461,84.1287031662673,83.58902750615503,84.06789317097457,316300
2015-09-16,83.61945343017578,83.86268767305752,83.5510407185606,83.6270503321183,438800
2015-09-17,84.27314758300781,84.28834718624181,83.45222982848746,83.59665215543878,380800
2015-09-18,84.5391845703125,84.57718647817485,84.22753761036698,84.29595032317825,348400
2015-09-21,84.007080078125,84.33392654182136,83.95387278399583,84.33392654182136,398500
2015-09-22,84.21232604980469,84.28073295374101,83.94628953589498,84.06790374261324,409400
2015-09-23,84.15151977539062,84.29594208898102,84.08311286842338,84.15912247588521,254500
2015-09-24,84.15914154052734,84.44798043397773,84.1363392330395,84.3263661943217,459500
2015-09-25,83.71063232421875,84.04508146171905,83.71063232421875,83.96146917734397,436700
2015-09-28,83.73345947265625,84.01469558485834,83.70305447149583,83.76385867465565,475600
2015-09-29,83.96910858154297,84.06031780497949,83.87029085727043,83.93110087233626,373100
2015-09-30,84.1363296508789,84.1439265530679,83.96150231477854,84.01470962591135,537900
2015-10-01,84.44205474853516,84.63979513278889,84.40403154544778,84.49529187478674,529700
2015-10-02,84.92877960205078,85.14933502645361,84.8146984097858,85.02765267647197,771300
2015-10-05,84.67018127441406,84.97439578217636,84.6625743160575,84.92875983444608,617600
2015-10-06,84.91355895996094,85.02764013539962,84.65497457547264,84.67018849348291,481200
2015-10-07,84.89837646484375,84.97443447822681,84.73106392167159,84.79190220900158,458100
2015-10-08,84.86796569824219,85.0961281638888,84.74628330499985,84.9212086356506,427000
2015-10-09,84.63218688964844,84.8831643963533,84.578949764203,84.7310599814839,607500
2015-10-12,84.78428649902344,84.86033869694276,84.68541341955863,84.77667953850828,287700
2015-10-13,84.73861694335938,84.8298830261262,84.57890565032379,84.71580187326978,395500
2015-10-14,85.02763366699219,85.03523482300946,84.71581219800866,84.79947133347208,466400
2015-10-15,84.86796569824219,85.06570611497509,84.80712740282729,85.04289102889294,1843800
2015-10-16,84.6397705078125,84.79948184010108,84.6093484727466,84.79948184010108,467700
2015-10-19,84.49526977539062,84.56372080690333,84.35837351477525,84.5104836945757,326600
2015-10-20,84.39643859863281,84.40404556147813,84.22912023051126,84.30517245172673,420300
2015-10-21,84.44963836669922,84.62455781785572,84.44963836669922,84.51048243771451,371800
2015-10-22,84.73861694335938,84.8070679560366,84.43440246987844,84.51806159514591,368400
2015-10-23,84.61695861816406,84.6777968881767,84.52569250952995,84.61695861816406,304000
2015-10-26,84.59413146972656,84.76144394139787,84.59413146972656,84.72342075336728,256300
2015-10-27,84.78428649902344,84.87554681556232,84.72344241972367,84.79949461764299,312300
2015-10-28,84.35840606689453,84.74627992204537,84.2975619714959,84.71585787434606,387500
2015-10-29,84.13025665283203,84.2519390516887,84.02378237792765,84.18349379028422,478200
2015-10-30,84.38882446289062,84.4040383872881,84.19869102480668,84.297558323742,807300
2015-11-02,84.35076904296875,84.35837019985253,84.13781479961632,84.19865886914559,1377000
2015-11-03,84.2062759399414,84.41922440645489,84.13782490289891,84.31275017319815,653700
2015-11-04,84.09221649169922,84.36600910584757,83.91729117616643,84.23671976094752,533200
2015-11-05,83.82604217529297,83.98575358807483,83.68153888650387,83.96293850087925,547900
2015-11-06,83.47618865966797,83.61308497108568,83.36971439549998,83.61308497108568,455800
2015-11-09,83.44575500488281,83.59785941756115,83.3620958371863,83.3620958371863,549900
2015-11-10,83.41533660888672,83.67391528222757,83.40012848791854,83.50660274193083,856000
2015-11-11,83.40771484375,83.43052992235882,83.28603249036604,83.3468707658527,439200
2015-11-12,83.40771484375,83.46095196130747,83.30124060863506,83.32405568724387,569400
2015-11-13,83.52180480957031,83.6358860170044,83.47617464756118,83.55983381285209,564500
2015-11-16,83.47618865966797,83.67392326317295,83.40013644274973,83.67392326317295,544300
2015-11-17,83.62828063964844,83.74236184924303,83.41533214302459,83.43814722446123,810100
2015-11-18,83.74994659423828,83.78036862888756,83.51417727630879,83.55220627022284,558900
2015-11-19,84.04657745361328,84.06178557394452,83.8488370748387,83.92488928131772,504000
2015-11-20,84.11502838134766,84.18347943349117,84.03136920784549,84.04658313161596,445600
2015-11-23,84.21387481689453,84.28232004495679,84.00092056841089,84.09218667490387,533200
2015-11-24,84.30517578125,84.40404889490625,84.21391543315224,84.28236069422556,578100
2015-11-25,84.2595443725586,84.32038847200741,84.11504108697083,84.22151535979991,567100
2015-11-27,84.30517578125,84.36601988159035,84.25954560720112,84.32038970754147,309000
2015-11-30,84.2671127319336,84.4192171084623,84.1682396650209,84.3355579606485,1383700
2015-12-01,84.57894897460938,84.67021510412589,84.25952622491874,84.28234130669502,1398600
2015-12-02,84.2899169921875,84.40399816115028,84.21386481368206,84.37357612926625,838600
2015-12-03,83.76519012451172,84.15306397726269,83.67392398197848,84.15306397726269,1903800
2015-12-04,83.9781265258789,84.13783790043608,83.8260221127039,83.90968128067358,950500
2015-12-07,83.94767761230469,84.13020981258245,83.81078136330116,83.83360224014305,456200
2015-12-08,83.97051239013672,84.09980170159629,83.84121727626662,83.94769150951691,375500
2015-12-09,83.81079864501953,83.99333088293528,83.7423534076092,83.85643460570385,531100
2015-12-10,83.62828063964844,83.83362797740097,83.58265047677514,83.78039085324501,392700
2015-12-11,83.90206909179688,84.02375725668428,83.73475076628225,83.88686097239149,361700
2015-12-14,83.30123901367188,83.65869071146108,83.26321581752207,83.59024547694511,645100
2015-12-15,83.2556381225586,83.36211239306171,83.19479402443893,83.27845320875032,1634600
2015-12-16,83.01229858398438,83.27087739409778,82.88300917892768,83.14919495475463,505100
2015-12-17,83.30123901367188,83.40771324674816,82.98942327463718,82.98942327463718,1722200
2015-12-18,83.52941131591797,83.63588556163373,83.36209298624715,83.39251502822468,825900
2015-12-21,83.3773193359375,83.52182261632268,83.31648104109175,83.46097851906444,519700
2015-12-22,83.2632064819336,83.30883663316145,83.15672645838546,83.24038560390979,758800
2015-12-23,83.3393325805664,83.40777786811132,83.07314679164445,83.07314679164445,846900
2015-12-24,83.48375701904297,83.53699413021019,83.36207468026501,83.53699413021019,302700
2015-12-28,83.506591796875,83.65108923557459,83.39251059612518,83.46095583512853,1357000
2015-12-29,83.18716430664062,83.54461603230092,83.12632602757517,83.47617079244817,682900
2015-12-30,83.27841186523438,83.35446404892161,83.05785647085465,83.08067154571984,574500
2015-12-31,83.41533660888672,83.59026191328503,83.34688555850072,83.40012848791854,553300
2016-01-04,83.74237060546875,83.94011100261464,83.6511044677679,83.82602978109155,1356200
2016-01-05,83.68916320800781,83.75760848379105,83.52184479731896,83.56747498117446,648000
2016-01-06,83.955322265625,83.97813735030088,83.70434472936604,83.74998070112996,418200
2016-01-07,83.8868637084961,83.98573099388352,83.7575685784833,83.90207182839752,877600
2016-01-08,83.955322265625,83.98574431266356,83.74237373876728,83.75758186108047,587300
2016-01-11,83.51419830322266,83.84122800502858,83.49138322209384,83.73475375815329,758400
2016-01-12,83.74237060546875,83.93250404053659,83.5370232462448,83.59026617837927,799100
2016-01-13,83.91726684570312,84.10740022804602,83.65868823087375,83.67389634840063,544600
2016-01-14,83.84123229980469,84.00094367829887,83.74997197061462,83.8640473821022,1006200
2016-01-15,83.84123229980469,84.15305389763493,83.81841721750718,84.0541808044636,851400
2016-01-19,83.757568359375,83.96291569318026,83.69673007751719,83.80320432378241,967900
2016-01-20,83.80321502685547,84.13784592825077,83.72715701059964,84.01616354658302,784300
2016-01-21,83.49896240234375,83.98570331251912,83.49896240234375,83.90204417460684,1344300
2016-01-22,83.62068939208984,83.71195553739823,83.48379307533351,83.48379307533351,1215200
2016-01-25,83.78040313720703,83.82603330677067,83.69674395806557,83.72716020283319,810600
2016-01-26,83.99334716796875,84.08460750220985,83.83363578063494,83.90208103131576,415100
2016-01-27,84.2062759399414,84.25951305656979,83.58263865840456,83.87163931975707,567200
2016-01-28,84.38121032714844,84.45726833784569,84.17586878453588,84.24431403126954,1020500
2016-01-29,84.72347259521484,84.83755383393088,84.58657626923815,84.73107955843933,1017200
2016-02-01,84.57135009765625,84.73106729018087,84.44966771574701,84.61698606798272,1366700
2016-02-02,84.8299560546875,84.91361525197564,84.74629685739936,84.78432587522613,1061800
2016-02-03,84.9364013671875,85.36229836997575,84.86034915989124,84.95921644913524,822800
2016-02-04,84.95162200927734,85.11133921127622,84.85275470546063,84.99725798231087,608200
2016-02-05,84.71586608886719,84.89079142949689,84.66262895083429,84.7843171534311,554800
2016-02-08,84.77668762207031,85.05048020261493,84.72345049820949,84.77668762207031,782400
2016-02-09,84.5865478515625,84.76907429073894,84.35838545078379,84.7310510922164,652100
2016-02-10,84.89837646484375,84.9592205545855,84.6854279531594,84.70064187680072,795300
2016-02-11,85.19495391845703,85.33945712971473,84.9211672165941,85.07327158456347,1290400
2016-02-12,84.87556457519531,85.28625349278641,84.76148335324022,85.05809104887625,626700
2016-02-16,84.52570343017578,84.82231106854547,84.48767442939571,84.70822986861616,1349900
2016-02-17,84.38121032714844,84.62458087510961,84.37360916800796,84.60937275441711,718600
2016-02-18,84.61695861816406,84.76906299681082,84.26711390534844,84.41921828399519,987400
2016-02-19,84.68537902832031,84.86790538968378,84.55608976412154,84.67017091587685,659400
2016-02-22,84.89077758789062,84.91359267155427,84.6930371921192,84.7766963671605,493400
2016-02-23,85.14935302734375,85.14935302734375,84.62458291343279,84.62458291343279,497400
2016-02-24,85.33949279785156,85.65131442564906,85.24062549759027,85.2938626288713,708600
2016-02-25,85.68931579589844,85.81100395205188,85.37750004997388,85.38510120792549,1431300
2016-02-26,85.4687728881836,85.53722393665251,85.30906151163812,85.3546974780879,860800
2016-02-29,85.75778198242188,85.81101910954004,85.45356734071305,85.55243463324346,1823600
2016-03-01,85.52200317382812,85.93269202456109,85.35469065159857,85.84143170378334,3510600
2016-03-02,85.70449829101562,85.70449829101562,85.34704671639639,85.34704671639639,2099800
2016-03-03,85.87947845458984,85.97835156576173,85.65892294820753,85.68934499761329,1068800
2016-03-04,85.61327362060547,85.93269636428094,85.46116921002037,85.83382907764177,2049500
2016-03-07,85.27100372314453,85.52197532597243,85.21015966083085,85.51437416999009,807400
2016-03-08,85.59806823730469,85.66651348353295,85.46117194243665,85.53722415016078,763800
2016-03-09,85.54479217529297,85.68928956347627,85.36225999694214,85.37747391300915,664000
2016-03-10,85.24820709228516,85.69692492645099,85.13413169601577,85.59805764888058,1119700
2016-03-11,85.21778869628906,85.32426293171731,85.05807154073602,85.32426293171731,580500
2016-03-14,85.11894989013672,85.30908335887045,85.10374176569974,85.2026090805726,752000
2016-03-15,84.95162200927734,85.2482297231398,84.92120576380476,85.1493624193231,828100
2016-03-16,85.85664367675781,85.86425063796774,85.11892510449991,85.14934714692832,823500
2016-03-17,86.04674530029297,86.32814473698473,85.9402710923359,86.03153718590302,1926700
2016-03-18,86.33580017089844,86.53354059673885,86.07722144684107,86.43467328502504,1320200
2016-03-21,86.35857391357422,86.55630842905002,86.11520344633432,86.24449273777842,1011700
2016-03-22,86.13803100585938,86.48026878044112,86.11521592787533,86.48026878044112,1029000
2016-03-23,86.22930145263672,86.358596580427,86.13043416894877,86.13043416894877,753500
2016-03-24,86.03157043457031,86.32057113894273,86.03157043457031,86.14564584260455,1225500
2016-03-28,86.13803100585938,86.20647623981154,86.00113473554458,86.05437185164419,877500
2016-03-29,87.04305267333984,87.08108166752105,86.2901261683129,86.35857719735709,1761200
2016-03-30,87.09632110595703,87.1115350300648,86.8529505419403,86.93660971729717,752100
2016-03-31,87.18757629394531,87.26362849769731,87.05068000622721,87.15715425196227,1702800
2016-04-01,87.25607299804688,87.37014846216226,87.01270233724364,87.30170318369302,2303600
2016-04-04,87.36249542236328,87.43854762075071,87.2636223422899,87.35488846180131,2679600
2016-04-05,87.4537353515625,87.54500144979723,87.3016309902474,87.46134231035109,1817000
2016-04-06,87.22557830810547,87.42331281619636,86.99741596503515,87.30923744707061,2744100
2016-04-07,87.52982330322266,87.56785231029755,87.38532584164406,87.44616993199917,1217300
2016-04-08,87.35493469238281,87.45380202236863,87.25606736239698,87.45380202236863,769500
2016-04-11,87.13432312011719,87.37008664904191,87.05827093037472,87.19516719287523,686000
2016-04-12,86.76931762695312,86.95945111895968,86.72368744564393,86.95945111895968,1314400
2016-04-13,86.84534454345703,86.93660487337101,86.63239603710892,86.68563316369595,809600
2016-04-14,86.6399917602539,87.11152471073324,86.56393955596015,86.60956971805415,1222500
2016-04-15,86.95182800292969,87.02027325761203,86.60958432228128,86.65522029448174,541600
2016-04-18,86.93658447265625,86.94419143250123,86.72363601627906,86.78448009021832,755000
2016-04-19,87.08869934082031,87.13432949752347,86.94419610804624,87.01264714551154,619600
2016-04-20,86.7236557006836,87.30926989105296,86.70844757995198,87.09631558392945,631500
2016-04-21,86.61720275878906,86.72367703734093,86.44988437751813,86.59438767087266,838000
2016-04-22,86.56395721435547,86.76929878807788,86.56395721435547,86.70085353097456,743300
2016-04-25,86.46508026123047,86.75408098521906,86.46508026123047,86.6476067288858,1148000
2016-04-26,86.42704772949219,86.5639440252534,86.38901872417624,86.5563370637079,816800
